device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,digital_dependence_score,device_sleep_ratio,notification_intensity,unlock_per_hour,social_media_ratio,sleep_efficiency,screen_stress_load,activity_sleep_balance,dependence_per_hour
3.53,81.0,146,157,3.0,7.692149588700397,3.007230168928676,1.0,16.8,0.45890943218076446,41.359773371104815,22.946175637393768,0.7412653446647781,23.132064307052136,515.38,23.07644876610119,4.759206798866856
4.25,104.0,253,238,3.0,8.193240656130236,2.9536472100563103,9.87893391675694,22.6,0.5187202693503361,59.529411764705884,24.470588235294116,0.9333333333333333,24.199942405299005,1075.25,24.579721968390707,5.31764705882353
6.44,175.0,264,72,5.0,8.047326277212555,3.0813495043127817,9.879749620488184,35.4,0.8002657998639887,40.993788819875775,27.173913043478258,0.18633540372670807,24.79662483533213,1700.16,40.236631386062776,5.496894409937887
4.85,80.0,398,408,2.0,9.277545594755209,3.003092899020919,1.0,27.9,0.5227675736502774,82.0618556701031,16.494845360824744,1.6804123711340206,27.861331295952176,1930.3,18.555091189510417,5.752577319587629
14.73,297.0,268,59,6.0,4.683555282936956,3.2481313848546973,6.826484239905042,36.68415185296776,3.145046681452458,18.19416157501697,20.162932790224033,0.06675718488345779,15.212802907209548,3947.6400000000003,28.101331697621735,2.49043800766923
4.43,58.0,255,107,7.0,6.693069841634725,3.2491756027838963,4.529630570327695,19.9,0.6618786453478887,57.56207674943567,13.09255079006772,0.4025583145221972,21.746959237168223,1129.6499999999999,46.851488891443076,4.492099322799097
4.85,119.0,172,194,1.0,7.0699317820579175,2.8021132692309294,10.0,23.5,0.6860037903489162,35.4639175257732,24.536082474226806,0.6666666666666666,19.810749659061962,834.1999999999999,7.0699317820579175,4.845360824742269
11.11,192.0,26,89,3.0,6.439752122298731,2.9875497005825697,1.082384825096074,41.4,1.7252216838486292,2.34023402340234,17.28172817281728,0.13351335133513353,19.23907952479954,288.86,19.31925636689619,3.7263726372637263
4.38,67.0,113,408,1.0,8.372308778299537,2.8394614202420243,10.0,17.6,0.5231531846212679,25.799086757990867,15.296803652968038,2.1385083713850834,23.772847774335172,494.94,8.372308778299537,4.018264840182649
10.36,160.0,645,136,3.0,7.282210569847586,2.927059441863845,2.968055558334365,53.3,1.422644937362314,62.25868725868726,15.444015444015445,0.21879021879021882,21.31546320611307,6682.2,21.84663170954276,5.144787644787645
15.36,300.0,236,270,6.0,5.031530337413973,3.1809847846251347,7.52638237479363,66.2,3.0527491578028507,15.364583333333334,19.53125,0.29296875000000006,16.005221446693618,3624.96,30.18918202448384,4.309895833333334
7.52,167.0,76,178,4.0,6.586395507988235,2.9692782902192447,1.9585234659669013,32.6,1.1417474081050027,10.106382978723405,22.20744680851064,0.3945035460992908,19.55684119266702,571.52,26.34558203195294,4.335106382978724
9.51,201.0,265,53,1.0,5.516535592498425,2.864259202027857,10.0,44.0,1.7239080289687654,27.86540483701367,21.13564668769716,0.09288468279004557,15.80078783412781,2520.15,5.516535592498425,4.6267087276551
8.91,171.0,316,114,4.0,6.819031245032937,3.034844094999377,9.885432994779228,42.9,1.3066372157320953,35.46576879910213,19.19191919191919,0.2132435465768799,20.694696707604457,2815.56,27.276124980131748,4.814814814814815
14.34,285.0,134,61,2.0,6.038298714377618,2.915471813603541,7.204907987571402,60.4,2.3748411064618984,9.344490934449093,19.8744769874477,0.0708972570897257,17.604489703886443,1921.56,12.076597428755235,4.211994421199442
7.0,127.0,132,395,3.0,8.222190920984175,3.043153300169951,1.0,29.1,0.8513545923793895,18.857142857142858,18.142857142857142,0.9404761904761905,25.0213874358204,924.0,24.666572762952526,4.1571428571428575
12.8,125.0,341,25,5.0,4.116070872872281,3.1428031690533484,4.718718179865708,36.68415185296776,3.10976180812647,26.640625,9.765625,0.032552083333333336,12.936000583311186,4364.8,20.580354364361405,2.865949363513106
11.68,250.0,115,94,1.0,5.156692567792503,2.8066225637501647,10.0,49.4,2.2650177117306836,9.845890410958905,21.404109589041095,0.1341324200913242,14.472889715089215,1343.2,5.156692567792503,4.22945205479452
14.65,178.0,222,100,3.0,7.894928293073895,2.981736448585332,9.9469624391345,55.1,1.855621666995029,15.15358361774744,12.150170648464163,0.11376564277588168,23.540595450426014,3252.3,23.684784879221684,3.7610921501706485
11.29,221.0,343,183,2.0,7.902005699166284,2.895315411336888,5.335233342055508,54.0,1.4287511841697573,30.380868024800712,19.574844995571304,0.2701505757307352,22.878798881268064,3872.47,15.804011398332568,4.782993799822853
11.53,153.0,769,408,1.0,6.007066807661309,2.8745793374415154,8.308127358517797,57.6,1.9194059878433243,66.69557675628795,13.269731136166524,0.5955478461983232,17.267790123933967,8866.57,6.007066807661309,4.995663486556809
10.96,217.0,282,205,4.0,5.245644796579784,3.0674669382148325,5.945855629574144,50.4,2.089352296050628,25.729927007299267,19.799270072992698,0.31173965936739656,16.090841983127156,3090.7200000000003,20.982579186319136,4.598540145985401
10.59,133.0,433,91,5.0,7.080023900992519,3.1045896109557054,1.0,45.1,1.4957576624162852,40.8876298394712,12.559017941454202,0.14321687126219704,21.98056864833946,4585.47,35.400119504962596,4.258734655335222
6.15,138.0,530,104,7.0,7.8647208326371905,3.343971401972655,1.0,37.9,0.7819730834537185,86.17886178861788,22.4390243902439,0.28184281842818426,26.29940154883733,3259.5,55.053045828460334,6.16260162601626
8.4,148.0,133,303,3.0,7.05970570761238,3.033564592559052,4.130655179013881,34.9,1.1898512980424099,15.833333333333332,17.619047619047617,0.6011904761904762,21.416073268499964,1117.2,21.17911712283714,4.154761904761904
10.22,235.0,830,103,4.0,4.802916028805942,2.9850084869968696,4.891518982863868,62.8,2.1278739704597345,81.8982387475538,22.99412915851272,0.1679712981082844,14.33674510831904,8554.140000000001,19.21166411522377,6.144814090019569
8.41,152.0,245,57,2.0,8.230926055657347,2.968794925382782,1.0,37.8,1.0217562329113101,29.131985731272295,18.07372175980975,0.11296076099881093,24.43593150523645,2060.45,16.461852111314695,4.494649227110582
6.03,102.0,252,235,7.0,8.872553483519894,3.309814537788592,1.0,26.7,0.6796239674632872,41.7910447761194,16.915422885572138,0.6495301271420674,29.36650650706096,1519.5600000000002,62.10787438463926,4.4278606965174125
15.3,239.0,241,108,7.0,6.466894980708871,3.305742446635497,9.766440598375915,61.0,2.365895850426024,15.751633986928104,15.620915032679738,0.11764705882352941,21.37788923566336,3687.3,45.2682648649621,3.986928104575163
4.93,153.0,323,178,1.0,9.35543312518333,2.862602319127444,1.0,29.7,0.5269665160375342,65.51724137931035,31.03448275862069,0.6017579445571333,26.78088456059151,1592.3899999999999,9.35543312518333,6.024340770791075
3.51,82.0,138,383,4.0,7.300890714789654,3.023576198787679,5.030411187390833,17.5,0.48076325713103435,39.31623931623932,23.36182336182336,1.818613485280152,22.074799395187963,484.38,29.203562859158616,4.985754985754986
7.14,167.0,196,126,3.0,5.909740713085058,3.019748600450681,1.9905267183700948,34.2,1.2081748331514717,27.450980392156865,23.38935574229692,0.29411764705882354,17.845931247365012,1399.4399999999998,17.729222139255175,4.789915966386555
3.48,67.0,107,56,3.0,9.2509854449639,2.953201601254242,4.121930389350547,14.2,0.3761761404450658,30.74712643678161,19.25287356321839,0.2681992337164751,27.320025029247077,372.36,27.7529563348917,4.080459770114943
10.23,242.0,159,222,3.0,6.512540231302199,2.8982928407556177,10.0,45.8,1.5708156320985192,15.542521994134896,23.655913978494624,0.36168132942326486,18.875248727516098,1626.5700000000002,19.537620693906597,4.4770283479960895
7.34,142.0,125,89,0.0,6.961073438947731,2.6824986299955134,10.0,29.9,1.0544350759082852,17.029972752043598,19.346049046321525,0.20208900999091736,18.673069963275445,917.5,0.0,4.073569482288828
11.81,304.0,145,114,1.0,4.947945506173692,2.8406221791927795,10.0,55.4,2.386849245866659,12.277730736663843,25.74089754445385,0.16088060965283657,14.055243746274234,1712.45,4.947945506173692,4.6909398814563925
15.15,309.0,284,321,7.0,5.523390838751985,3.2443055321284344,4.527806063288597,66.9,2.7428803143366105,18.745874587458747,20.396039603960396,0.35313531353135313,17.919567454270577,4302.6,38.663735871263896,4.415841584158416
6.13,151.0,387,95,4.0,7.865600945132392,3.132428824497376,1.0,34.9,0.7793428681114996,63.13213703099511,24.632952691680263,0.25829255029907555,24.63843512252651,2372.31,31.462403780529566,5.693311582381729
6.76,164.0,331,124,6.0,6.3305997525454485,3.271158478203392,1.7527813466396194,35.2,1.0678293154265353,48.96449704142012,24.2603550295858,0.3057199211045365,20.708395052651337,2237.56,37.98359851527269,5.207100591715977
11.02,231.0,313,122,3.0,7.423249002384611,3.038712333042783,8.07887985080922,51.0,1.4845251717219756,28.40290381125227,20.961887477313976,0.18451300665456746,22.557118294793653,3449.2599999999998,22.269747007153832,4.627949183303086
12.48,224.0,417,170,3.0,4.766006483546857,2.9782793037250053,7.001216740897677,57.0,2.6185444864758973,33.41346153846154,17.94871794871795,0.2270299145299145,14.194498471366794,5204.16,14.29801945064057,4.5673076923076925
11.85,222.0,204,37,3.0,6.011101692046727,2.984933455605882,4.204180628409801,51.3,1.9713524420454747,17.21518987341772,18.734177215189874,0.052039381153305204,17.9427385456394,2417.4,18.03330507614018,4.329113924050633
3.32,133.0,830,100,5.0,7.077577115405792,3.072124069222437,9.72065923325991,36.68415185296776,0.4690870824668716,266.566265060241,40.06024096385542,0.5020080321285141,21.74319500801604,2938.2,35.38788557702896,11.049443329207156
4.65,103.0,210,14,5.0,6.69473895058118,3.1815988374425253,1.0,23.8,0.6945752529449004,45.16129032258064,22.1505376344086,0.05017921146953405,21.299973662150276,976.5000000000001,33.4736947529059,5.118279569892473
4.64,113.0,127,126,0.0,7.07549632269612,2.7513781167027145,1.0,22.6,0.6557843843570716,27.370689655172416,24.35344827586207,0.45258620689655177,19.46736574707663,589.28,0.0,4.870689655172415
3.68,68.0,181,181,6.0,7.318518213668383,3.240059586796022,4.869812029126416,17.4,0.5028340290425284,49.18478260869565,18.478260869565215,0.8197463768115941,23.71243509933754,666.08,43.911109282010294,4.728260869565217
7.06,142.0,90,385,5.0,7.128620922143811,3.216225252507295,2.6971956161905064,28.2,0.9903738853709204,12.747875354107649,20.11331444759207,0.9088762983947121,22.927250625350766,635.4,35.64310461071906,3.9943342776203967
7.71,65.0,116,408,4.0,8.900078241033052,4.021626869140517,5.861260123184966,25.1,0.8662845192139663,15.045395590142672,8.430609597924773,1.1154345006485085,35.79279379159139,894.36,35.60031296413221,3.2555123216601816
14.11,304.0,513,119,5.0,4.967213167375155,3.125502584440785,7.943609228820064,70.3,2.8406270326135825,36.35719347980156,21.54500354358611,0.14056224899598396,15.525037592099345,7238.429999999999,24.836065836875775,4.982282069454287
7.22,125.0,114,84,6.0,6.216191653139592,2.228027851608517,1.0,29.6,1.1614828504126666,15.789473684210527,17.31301939058172,0.19390581717451524,13.849848134131403,823.0799999999999,37.297149918837555,4.099722991689751
6.39,141.0,358,284,6.0,7.170252058453191,3.164922535258474,4.589224213874888,33.7,0.8911820599760739,56.02503912363068,22.065727699530516,0.7407407407407408,22.693292323281966,2287.62,43.02151235071915,5.273865414710486
8.77,94.0,307,40,5.0,8.709585914150242,2.122429720870809,1.0,35.3,1.0069365049550294,35.00570125427594,10.71835803876853,0.07601672367920943,18.48548400067023,2692.39,43.54792957075121,4.025085518814139
4.8,121.0,162,131,2.0,9.7038497105626,4.916803221667725,1.0,23.2,0.49464904580861546,33.75,25.208333333333336,0.4548611111111111,47.71191951947362,777.6,19.4076994211252,4.833333333333333
6.5,124.0,192,15,7.0,7.040865395249769,2.275307885559526,3.738606073721012,29.8,0.9231819719753949,29.53846153846154,19.076923076923077,0.038461538461538464,16.020136554974986,1248.0,49.286057766748385,4.584615384615384
7.85,147.0,301,157,0.0,6.129958162529038,2.797835914437316,9.341996801537755,37.4,1.2805960158072798,38.34394904458599,18.72611464968153,0.3333333333333333,17.15061710112192,2362.85,0.0,4.764331210191083
9.03,215.0,476,161,2.0,6.214215487910173,1.8166095030535268,1.0951332266290017,49.2,1.453119869687166,52.713178294573645,23.80952380952381,0.29715762273901813,11.288802909360028,4298.28,12.428430975820346,5.448504983388705
1.87,66.0,225,269,1.0,8.537630998503028,3.868409649559285,10.0,12.9,0.21903031418526783,120.32085561497325,35.29411764705882,2.3975044563279857,33.027054138985584,420.75,8.537630998503028,6.898395721925134
6.03,118.0,593,145,3.0,7.859058873063373,2.005099648481935,7.0748472190087055,37.5,0.7672674422465007,98.34162520729684,19.56882255389718,0.4007739082365948,15.7581961837782,3575.79,23.57717661919012,6.218905472636815
4.52,80.0,607,90,4.0,7.216386164564722,4.023483588960064,1.9660658279897647,32.0,0.6263522900416509,134.2920353982301,17.69911504424779,0.33185840707964603,29.03501130472462,2743.64,28.865544658258887,7.079646017699115
15.44,308.0,460,107,1.0,5.77495437963743,1.0,8.236066319967067,72.1,2.6736141941556553,29.792746113989637,19.94818652849741,0.11550086355785838,5.77495437963743,7102.4,5.77495437963743,4.669689119170984
5.59,93.0,259,135,2.0,7.379251272757045,2.7881416002822537,9.987385469360714,27.2,0.7575294285800159,46.33273703041145,16.636851520572453,0.40250447227191416,20.574397452509686,1447.81,14.75850254551409,4.8658318425760285
4.62,140.0,830,148,2.0,6.750925044656765,1.8523969805236848,7.070383079345659,50.9,0.6843506585303664,258.87445887445887,30.3030303030303,0.5339105339105339,12.505393168463915,5525.52,13.50185008931353,11.017316017316016
7.18,159.0,548,408,1.0,6.338070453031548,2.864629920297768,9.363926903424572,41.9,1.1328368867477245,76.32311977715878,22.144846796657383,1.1652739090064996,18.156226256709402,3934.64,6.338070453031548,5.835654596100278
8.16,138.0,830,154,3.0,6.924357060167975,2.969236088427201,10.0,59.8,1.1784487612488963,147.4264705882353,16.91176470588235,0.3145424836601307,20.560050872206432,9816.48,20.773071180503926,7.328431372549019
8.02,121.0,216,83,4.0,7.644014100986776,2.110074062357485,4.904964872687579,31.9,1.0491869708828359,26.93266832917706,15.087281795511222,0.17248545303408147,16.129435886787064,1732.32,30.576056403947103,3.9775561097256857
4.85,116.0,182,13,3.0,7.957042851101498,3.9410468212099072,1.1267329842150715,26.2,0.6095229208585462,37.52577319587629,23.917525773195877,0.044673539518900345,31.359078434564577,882.6999999999999,23.871128553304494,5.402061855670103
5.17,95.0,485,149,1.0,7.609198435178178,2.8476263955529464,1.1598958860136597,30.8,0.6794408168012165,93.81044487427467,18.3752417794971,0.48033526756931016,21.668154313013556,2507.45,7.609198435178178,5.957446808510639
5.31,74.0,73,385,1.0,7.923142579313484,1.7763961574433973,1.0,18.5,0.6701886210988891,13.747645951035782,13.93596986817326,1.2084118016321408,14.07464003276864,387.63,7.923142579313484,3.483992467043315
4.73,92.0,347,61,4.0,9.410587703270249,2.003646268027401,6.941787314630066,27.4,0.5026253565817458,73.36152219873149,19.45031712473573,0.2149400986610289,18.855488931601986,1641.3100000000002,37.642350813080995,5.792811839323466
11.04,234.0,325,250,5.0,7.300526302946451,3.126453301076117,4.788943583823562,52.3,1.5122197416841465,29.438405797101453,21.195652173913047,0.3774154589371981,22.824754559439953,3587.9999999999995,36.50263151473225,4.73731884057971
4.04,78.0,504,154,5.0,8.77146394880482,3.098561336368652,6.83231480991926,27.5,0.4605844615653333,124.75247524752476,19.306930693069308,0.6353135313531353,27.17891905511812,2036.16,43.8573197440241,6.806930693069307
3.59,91.0,222,177,5.0,8.813515289892756,3.0546685544827903,9.80923826957339,20.8,0.4073289580738543,61.83844011142062,25.348189415041784,0.8217270194986074,26.922368010488675,796.98,44.06757644946378,5.793871866295265
5.36,148.0,124,63,7.0,5.868555260390817,2.2824632140923176,1.4992806240062402,36.68415185296776,0.9133423410318284,23.134328358208954,27.61194029850746,0.19589552238805968,13.394761501710002,664.64,41.079886822735716,6.8440581815238355
10.52,241.0,138,235,2.0,5.863611624605928,1.897477501965941,2.1583105890244894,47.0,1.794116096614262,13.11787072243346,22.90874524714829,0.37230671736375165,11.126071137955709,1451.76,11.727223249211857,4.467680608365019
4.82,133.0,111,154,0.0,6.557886825688028,3.7958043745256633,1.250549931411157,23.0,0.7349928609806871,23.029045643153527,27.59336099585062,0.532503457814661,24.892455500590835,535.02,0.0,4.771784232365145
10.88,204.0,164,76,6.0,7.578714602515447,2.258534589388062,3.730990135965859,45.9,1.435599645933207,15.073529411764705,18.75,0.11642156862745097,17.116789072881534,1784.3200000000002,45.47228761509268,4.21875
5.07,95.0,134,165,1.0,7.941461535050935,2.87326824750926,6.3602360825351845,22.3,0.6384215270227941,26.42998027613412,18.73767258382643,0.5424063116370808,22.817949267478,679.38,7.941461535050935,4.398422090729783
4.91,123.0,326,57,3.0,8.444298408667402,2.00805824966081,8.01479764456307,28.1,0.5814574239773757,66.39511201629328,25.05091649694501,0.1934826883910387,16.956643082122227,1600.66,25.332895226002208,5.723014256619145
8.49,170.0,514,132,5.0,7.057940168053154,1.1484402998821497,3.730535133689453,45.9,1.2029005344121333,60.541813898704355,20.023557126030624,0.2591283863368669,8.105622923149234,4363.86,35.289700840265766,5.406360424028268
