age,gender,education_level,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,productivity_score,digital_dependence_score
33,male,phd,6.94,86,149,42,0,4.0,6.042853575073258,2.914101878483357,3.909728649094887,58.0,26.4
45,female,bachelor,9.53,183,445,159,99,2.0,7.380497609295975,2.963285491033876,10.0,83.0,48.8
13,female,high school,6.56,153,199,68,8,3.0,7.282014186233804,2.996385115299233,1.0,69.0,36.68415185296776
24,male,bachelor,2.59,98,286,208,11,5.0,8.363287463448385,4.137739383087495,4.011682344750125,52.0,20.0
16,female,high school,12.22,250,232,140,163,3.0,7.691944828664089,1.0,8.048860739634565,74.0,53.0
30,male,bachelor,6.42,83,398,131,127,5.0,8.144648457605745,3.2263461543643523,5.74071880977801,86.0,30.2
13,male,high school,4.91,128,613,493,140,5.0,6.943350154290872,4.167162604854712,5.892088084355555,75.0,34.7
43,female,master,9.9,120,428,141,0,2.0,6.896037526719087,2.846995550699604,5.293050546951641,50.0,44.6
20,male,high school,14.36,307,341,183,0,2.0,6.065493350976936,1.0,3.117988461656035,60.0,66.5
17,male,high school,3.51,107,90,112,167,3.0,7.826428576243644,1.9809052353985,10.0,78.0,16.6
13,male,high school,8.06,134,68,336,0,3.0,6.566490050705641,1.971986818064264,4.135577744763467,58.0,29.3
28,male,master,7.81,157,139,54,196,5.0,6.995013039101288,3.055816260065876,1.0,69.0,33.5
25,male,bachelor,4.57,103,378,18,159,2.0,9.027502549980538,3.88938605487026,7.153837040272051,73.0,27.0
16,male,high school,5.2,152,29,172,130,6.0,7.556211501133073,3.182997573877699,1.0,56.0,23.4
24,male,master,13.38,279,269,71,184,0.0,5.191063841627979,1.0,9.3503157108911,64.0,60.2
20,female,bachelor,5.69,131,216,74,0,5.0,8.544712616808186,2.168105842517071,9.860941820397343,33.0,28.6
16,male,high school,4.2,110,404,61,141,4.0,8.95813695821271,5.0,10.0,55.0,27.0
43,female,master,5.02,75,145,181,200,3.0,7.97590941383915,3.017484826559599,3.063995104185077,62.0,21.7
34,female,master,14.76,289,320,228,0,4.0,7.212679772357706,1.0158529808463823,9.900374004892896,53.0,66.9
29,male,bachelor,9.47,139,460,34,258,7.0,7.418946635968447,3.310024705569627,3.655658440321092,81.0,43.9
20,female,bachelor,3.88,99,472,139,128,0.0,7.465981853953018,4.735541800025461,4.425624880151612,51.0,27.6
33,male,master,3.88,107,395,82,68,4.0,9.041452062871013,2.985318570606348,6.961135446729301,61.0,27.2
17,male,high school,11.14,207,437,160,166,2.0,7.999131593986847,1.0,7.076897389311099,66.0,52.4
31,male,bachelor,11.33,295,148,290,48,5.0,7.762595047366129,1.2246432788305366,1.0,79.0,53.8
20,male,bachelor,3.74,116,301,113,0,6.0,7.499952831149457,5.0,3.793566588071119,51.0,24.3
50,male,bachelor,8.16,175,118,82,13,1.0,8.38579339647291,3.732561953561348,2.139663791903618,77.0,37.2
41,male,high school,5.78,84,407,223,131,4.0,8.832843307020891,4.053438451893324,5.763312400424851,65.0,30.7
14,male,high school,14.8,319,268,33,32,3.0,7.099881488588595,1.0,5.157926128356675,55.0,66.3
30,female,high school,5.88,134,187,115,9,2.0,7.199954450265255,1.0,4.184705578875915,70.0,36.68415185296776
40,female,high school,5.14,93,83,16,125,6.0,6.910439772592074,4.237937555117665,1.0,67.0,21.5
37,male,bachelor,0.76,21,461,283,37,4.0,8.48999887723483,4.043379515664156,4.844621284325979,59.0,14.6
19,male,high school,6.55,140,268,187,0,3.0,9.094869842608864,2.9554821614483435,1.0,66.0,31.7
16,male,high school,4.32,88,257,206,65,2.0,7.376019272712616,3.8815440160635992,10.0,61.0,21.5
43,male,high school,4.02,62,896,122,0,0.0,8.925197908703062,4.732800168667977,10.0,66.0,37.2
16,female,high school,4.65,76,113,243,163,7.0,6.794407381003866,4.25296719806109,4.725170740971019,72.0,17.3
44,female,bachelor,10.27,217,152,26,0,3.0,8.307969576682346,1.0,1.0,81.0,45.9
24,male,bachelor,6.33,129,213,214,71,3.0,7.010509777760006,4.028975322075867,5.0055927830588125,53.0,29.7
29,female,bachelor,10.19,204,568,32,121,3.0,7.426065731545327,1.0,5.007040320666336,86.0,53.7
23,male,bachelor,4.21,93,313,164,76,7.0,8.461759462998268,4.299931104336625,9.45001031539452,45.0,24.2
20,male,bachelor,1.97,73,145,51,26,2.0,7.993993787578058,2.9064198287027514,10.0,63.0,12.2
33,male,master,12.66,251,486,360,143,4.0,6.353313827041951,1.0680260423206536,9.9517152187958,71.0,62.2
20,male,high school,5.62,144,150,214,115,4.0,6.942310290019565,3.993234118482972,1.915240231629496,68.0,26.8
21,male,bachelor,5.57,144,349,179,77,5.0,6.988012105094141,2.0480176537070585,3.9265326006832657,59.0,32.1
18,female,bachelor,4.75,134,131,38,205,6.0,8.308902030181786,3.1822596792968096,1.0,63.0,23.4
29,male,master,5.6,176,412,200,194,5.0,7.704907795872871,2.1515952385554984,1.0,60.0,37.2
19,female,bachelor,7.82,247,454,68,164,4.0,6.108755313741521,3.015527524964177,9.862765981835311,65.29930112427833,48.7
35,female,bachelor,9.28,245,404,17,208,4.0,6.121498734943564,2.034178950652932,3.9084630438344186,73.0,51.8
14,female,high school,4.72,161,373,95,177,2.0,6.681535868409432,2.998520601831855,1.1491899604947426,69.0,31.3
36,female,high school,4.17,48,831,111,137,4.0,5.941863408468891,2.959653824097666,4.965167724121051,58.0,34.3
23,female,bachelor,3.88,89,215,124,0,7.0,8.270443562650962,3.2538272493326423,1.0,74.0,19.8
18,female,bachelor,11.48,147,361,63,103,4.0,3.811887895548807,3.1467552217665893,9.860578183403751,68.0,36.68415185296776
46,female,master,10.26,175,470,31,0,1.0,7.543951773883193,1.8100411539478567,5.385185772584811,73.0,50.9
19,male,high school,11.77,252,109,36,132,0.0,5.758517969055287,1.0,2.549749290075272,71.0,49.3
22,male,high school,9.97,221,108,209,102,4.0,5.458161019770204,1.1103634641884488,7.942229575966705,65.29930112427833,43.1
14,male,high school,8.33,190,235,237,225,7.0,6.7192640470016975,1.2943404709522228,2.550685638467441,59.0,39.0
33,male,phd,7.3,131,490,142,229,5.0,6.139275851977319,3.114394242182451,3.942290114570516,72.0,39.4
32,male,bachelor,5.34,143,439,206,104,3.0,7.0573614247936405,3.9816588210930095,1.0,71.0,34.4
32,female,master,6.76,125,203,150,90,3.0,6.902786525681504,3.939134934271996,4.010497634368767,65.29930112427833,36.68415185296776
39,female,bachelor,4.96,100,345,373,151,6.0,7.958315882223122,4.160819752387005,1.0,66.0,28.2
26,male,high school,7.7,170,236,130,0,6.0,6.547524426286357,2.206014459149672,1.0,78.0,36.4
27,male,high school,16.14,293,225,220,173,7.0,4.403939103698832,1.2410291011243668,9.588826129195368,59.0,67.2
18,male,high school,9.81,237,166,154,225,6.0,6.243760626622593,2.2122289711212333,4.648607159624204,70.0,44.8
17,female,high school,6.34,156,182,386,14,2.0,7.114793625345644,1.9098760595180928,1.144804715606057,63.0,30.2
50,male,bachelor,12.94,276,208,369,71,6.0,5.045013919760537,2.254347328333989,9.71991509937192,63.0,59.7
44,female,bachelor,15.19,249,295,107,0,7.0,4.974263908373841,1.3479751984040087,9.561521529947353,76.0,64.0
22,female,bachelor,5.52,104,320,227,82,3.0,7.060510311567605,3.951753549659522,1.0,73.0,27.6
17,female,high school,11.93,240,178,69,212,4.0,4.216284613701341,1.0768957487348465,9.912298724783843,73.0,50.2
23,female,master,6.56,125,182,97,88,1.0,6.980966432937818,3.836897259857936,1.0,78.0,28.2
27,male,bachelor,7.31,176,320,35,99,5.0,8.623898580218082,3.14820059772545,1.0,65.0,38.6
28,female,high school,5.77,130,302,219,130,3.0,8.142307875084382,2.948067404193612,2.103255639608041,72.0,30.5
22,male,bachelor,4.53,78,284,119,102,3.0,7.574979512254281,3.920636984117929,2.084144539029526,62.0,22.4
18,male,bachelor,13.07,295,491,100,102,1.0,4.233224069406306,1.8373711820009464,9.296027672355237,68.0,65.8
30,female,bachelor,8.36,211,564,135,24,0.0,7.704017382172017,2.6470433158412074,6.467845752359865,64.0,50.6
20,female,high school,5.02,82,214,121,0,2.0,8.40053132850241,3.878763759515961,5.054241088094492,66.0,21.8
49,female,phd,3.47,61,173,121,87,3.0,8.823804083040624,4.8443588239587045,1.0,71.0,17.9
32,female,master,12.34,293,274,297,60,5.0,4.899569365239102,1.0649895407667378,6.965317688111098,57.0,60.0
14,female,high school,6.76,172,257,69,91,0.0,6.311139933890592,1.0,1.336232754685045,86.0,36.68415185296776
35,female,bachelor,8.65,124,443,285,24,0.0,7.0488266233578845,1.7872226543323244,1.0,55.0,36.68415185296776
17,male,high school,6.26,126,293,305,68,7.0,6.6986767009634,3.3259843503483806,9.59499060037728,53.0,30.6
22,female,bachelor,3.34,97,395,138,13,2.0,8.192645134511878,3.864458996952264,1.0,77.0,23.6
23,female,bachelor,10.39,308,608,49,63,2.0,5.950802842764285,2.928624220900864,4.934423309079667,73.0,63.9
21,female,bachelor,11.68,245,289,134,124,5.0,5.397508177680142,1.1761908101036709,6.930968635278168,65.29930112427833,53.3
28,female,high school,9.4,174,435,234,53,2.0,8.235756512003299,1.8841224887256405,1.0,71.0,46.2
43,male,master,4.37,78,438,216,206,6.0,9.215412113186677,3.1424753983207245,2.7440259751731224,65.0,27.8
46,male,master,8.27,158,791,257,102,3.0,6.747271514716647,1.0,8.019200976717629,56.0,53.3
45,male,master,5.76,70,424,25,178,5.0,9.639060413890329,4.126915041676044,1.0,66.0,30.2
32,male,high school,5.89,97,317,69,0,2.0,8.529776197557478,1.830533011602865,10.0,58.0,29.1
37,male,high school,4.42,45,923,58,214,5.0,10.289883395691737,3.1501620015811493,1.0,75.0,36.6
40,male,bachelor,9.33,206,291,115,64,7.0,7.227876558035312,1.305569541843285,4.698081820563801,64.0,46.4
23,female,bachelor,9.83,188,974,110,171,2.0,6.625026046815019,1.914407866139085,10.0,57.0,62.1
15,male,high school,4.66,152,140,104,0,0.0,6.597161065141125,3.746332598809232,10.0,65.29930112427833,24.7
46,female,master,15.71,267,91,200,261,5.0,6.4087494254400825,1.1683018136904002,9.749485071079912,69.0,62.0
30,male,high school,6.64,174,299,107,51,4.0,6.89941420626637,2.042958616944241,3.026458659938233,59.0,36.7
18,male,bachelor,8.4,256,217,331,7,2.0,6.140042703389179,2.9022449865129243,6.260928460276052,57.0,44.8
19,male,bachelor,6.75,142,156,140,93,3.0,7.034429011285028,2.952153360528858,1.0,67.0,29.4
34,male,master,9.59,245,356,68,107,6.0,8.682233285055792,2.182469344750312,4.757135913090455,67.0,51.4
29,male,bachelor,2.77,70,262,162,60,7.0,8.86517311039166,4.358491430666271,1.0,60.0,17.7
31,female,bachelor,12.69,236,215,49,92,5.0,4.323864443837707,1.029621226858326,9.72697875864906,60.0,54.3
32,male,master,3.68,96,270,324,188,3.0,8.359695556900402,2.015878374198848,10.0,67.0,22.3
32,female,bachelor,4.75,128,259,150,124,0.0,6.537516281981628,3.701359400178577,2.302109258464472,51.0,27.8
21,female,bachelor,6.81,142,185,50,102,2.0,7.52967110491212,1.0,2.997751389755388,51.0,30.9
31,female,bachelor,2.46,80,1154,341,45,3.0,9.764733725077798,3.985119248944405,9.121842973878383,58.0,40.8
24,female,bachelor,7.11,117,61,126,87,1.0,7.759014060920741,3.737790606930069,2.194638820891793,63.0,26.3
16,female,high school,9.26,150,267,168,102,7.0,5.9044036156532,1.250777795530857,1.0,68.0,38.6
26,female,bachelor,10.57,158,268,42,222,4.0,6.3116822397217,3.009468036012243,5.001306354276944,80.0,36.68415185296776
29,male,bachelor,5.95,99,173,33,96,3.0,9.267962445339336,1.96097046183188,1.0,65.29930112427833,25.0
15,female,high school,8.91,160,268,225,10,4.0,8.313667200290324,3.0117181339298584,9.979797367957197,63.0,36.68415185296776
33,male,bachelor,4.58,65,286,160,69,7.0,7.788871828039831,4.371634883410131,1.0,65.0,22.4
36,female,high school,8.37,136,370,180,83,2.0,6.8094276841939605,2.982006556969274,1.292420370577418,55.0,40.1
13,male,high school,10.59,167,227,37,198,3.0,7.732273269628852,1.0,6.040729534821398,65.0,42.0
24,male,bachelor,5.39,77,263,311,112,2.0,8.939654780896927,3.9193718663826633,2.167946893283661,62.0,24.0
39,female,master,8.42,141,337,45,136,6.0,8.845350352756325,2.254627477485288,1.0,68.0,39.7
22,male,bachelor,6.7,131,221,181,65,2.0,7.44783368974417,1.919304991263932,3.069299137612008,65.29930112427833,30.6
30,male,high school,10.53,225,169,78,45,4.0,7.202669434972236,2.019019343683308,9.968950322920897,70.0,46.6
31,female,bachelor,6.05,182,512,20,153,1.0,7.12009528208954,1.8000663094396911,3.2677062962782784,65.29930112427833,40.9
18,male,bachelor,4.96,158,426,132,226,4.0,6.699525289429674,2.014511285599008,1.0,64.0,33.4
23,female,master,15.26,280,123,215,184,3.0,5.530824461867026,1.0,9.92220536284312,65.29930112427833,60.8
16,male,high school,5.33,72,1193,54,64,3.0,5.709836338763876,1.911542123307776,2.93568565335895,72.0,46.3
46,male,high school,13.26,222,108,191,68,7.0,6.887574740865782,1.2858395080464398,9.7069187651964,61.0,53.1
24,female,bachelor,13.09,300,70,71,217,2.0,3.761120623452901,1.817015645579123,10.0,67.0,56.1
25,male,bachelor,6.46,114,435,75,0,3.0,5.386563337570603,1.962033647029728,2.010166816691087,65.0,34.1
41,female,master,4.11,83,140,23,309,6.0,6.629942500449841,4.149265221076421,1.833768146658846,65.29930112427833,19.8
14,male,high school,14.06,296,83,147,26,4.0,4.895772775491872,1.062265836427463,5.84099459729723,57.0,57.7
33,female,bachelor,0.88,41,141,92,148,3.0,10.713517137650609,4.93806939669399,1.0,65.0,7.9
41,female,high school,9.89,188,162,304,270,2.0,6.770866322501425,1.9066847485381035,6.08229101218931,70.0,42.8
42,male,high school,6.53,174,1093,19,25,3.0,7.971372479228711,3.0261194111593737,7.166724978838437,80.0,57.2
19,male,bachelor,8.21,120,137,99,81,4.0,8.856042172658638,2.1313973651431284,1.090237322262736,75.0,30.3
29,female,bachelor,4.37,49,346,113,146,3.0,8.650943357773906,2.84564014529011,4.097404558377328,87.0,21.1
45,female,bachelor,6.68,55,214,36,25,0.0,5.858713408271663,1.6906767392571709,3.419488852664526,57.0,26.0
15,male,high school,4.9,90,365,145,250,4.0,8.397244823067703,5.0,1.8843382419879244,65.29930112427833,25.4
39,male,master,4.91,80,254,28,172,2.0,9.870990893214008,1.9151721220634503,4.299578637426508,67.0,24.1
19,male,bachelor,14.29,290,261,215,213,7.0,4.792940922310174,1.2090612239204408,9.632643768177804,87.0,62.0
14,female,high school,8.82,232,836,76,34,4.0,6.416542817266518,3.002820397997882,6.999015463372122,57.0,59.2
27,male,bachelor,11.77,188,528,99,34,2.0,7.059583230400456,1.0,4.135350363372488,57.0,55.8
22,male,bachelor,3.51,93,622,120,26,2.0,9.267749205724446,2.89640014322071,1.0,59.0,29.9
16,female,high school,4.22,112,243,108,199,5.0,8.23325905895008,4.150690582255655,1.0,44.0,23.5
28,male,bachelor,1.38,42,223,200,134,6.0,8.173910625866256,3.2338780918758148,4.760918820337186,60.0,11.0
18,female,bachelor,7.43,174,926,206,108,0.0,9.289127153918438,2.749316165606653,5.472928111617817,57.0,53.6
32,female,master,5.2,63,134,71,45,3.0,9.30744572443398,2.981723140572709,1.0,67.0,19.7
25,male,master,10.21,78,207,79,99,6.0,5.715662238685976,2.214481294197728,5.649871603044274,68.0,34.0
23,male,bachelor,11.36,241,268,608,158,1.0,5.093629930468256,2.8455092420338364,9.203637781972896,84.0,36.68415185296776
15,male,high school,11.65,317,162,121,133,3.0,7.551978169389115,1.0,1.0,75.0,55.5
45,female,master,10.25,177,119,448,31,2.0,7.739207603721618,1.0,2.0936723411906986,59.0,42.3
23,male,bachelor,3.75,114,311,319,0,5.0,6.3812614510516665,2.0215855593906347,1.0,56.0,24.6
17,female,high school,6.43,124,201,441,50,5.0,7.628935802666421,3.0778515710894263,5.920367146630094,70.0,28.0
21,female,bachelor,4.17,78,415,69,68,4.0,7.435326192467428,2.0405869785053854,4.887177036550262,52.0,25.1
29,male,bachelor,6.97,126,156,25,0,4.0,8.387209642065867,3.085555662892385,9.94182206203945,83.0,29.0
31,female,bachelor,4.87,111,137,10,181,5.0,8.333323061532662,3.98204631739467,1.0,77.0,22.6
26,male,high school,10.13,237,167,391,188,6.0,6.7387295768469215,2.210288089334317,9.670688675932476,60.0,46.6
21,female,bachelor,9.18,231,313,137,154,3.0,6.977297030753006,2.0116601267119214,4.153343457649853,48.0,47.5
29,female,bachelor,12.73,304,720,98,275,1.0,5.337151490410006,1.0,10.0,79.0,72.3
30,female,phd,6.05,149,414,64,190,7.0,7.086884446108861,3.2567124662032945,2.632158088915572,64.0,36.0
33,female,high school,4.32,47,285,15,53,4.0,7.913180701661627,3.0368832539901414,9.95045605872627,77.0,19.8
35,female,bachelor,6.54,205,71,17,93,6.0,5.472641882824198,5.0,4.713400557728989,49.0,34.1
23,female,master,3.76,101,916,52,102,3.0,9.32646437591154,3.952406642064832,2.933526491283396,59.0,38.8
15,female,high school,3.05,97,262,631,290,3.0,8.724160379511368,3.9204490472047127,1.106944904494231,65.0,19.2
39,male,bachelor,6.95,123,252,124,210,5.0,8.26652402330028,3.087347053811105,1.8837346377139,65.0,32.6
27,female,phd,8.38,145,294,277,25,1.0,7.637319629293073,2.8339899336490366,1.1962597343158785,60.0,37.9
35,male,bachelor,15.32,323,321,155,11,5.0,4.825643258801317,3.138390430598288,9.88085276066356,71.0,70.6
45,female,bachelor,6.53,143,1201,159,0,0.0,5.579356280677004,1.0,9.386810689636247,54.0,58.3
29,male,high school,1.72,49,156,27,258,3.0,8.901814360601009,2.9827410942261765,6.934830528716265,64.0,10.6
24,male,master,6.29,148,189,123,191,3.0,5.1869714519451176,2.0072573047985145,9.968965187179446,66.0,30.1
44,male,phd,5.34,101,180,162,141,2.0,8.352534549744174,3.9360664310521263,1.0,70.0,25.4
15,female,high school,9.43,275,449,133,32,3.0,6.156287095486079,1.8849545437478288,2.062032795156518,72.0,54.1
49,male,phd,3.24,64,67,131,158,3.0,8.981008285552079,3.929324892220417,1.0,54.0,15.3
37,female,bachelor,7.17,151,296,159,43,4.0,6.958059970555449,2.0403562204633907,9.862088570922332,50.0,36.9
22,male,bachelor,5.86,153,960,177,96,3.0,8.525212006358094,1.970906498466768,5.99604799649592,78.0,48.7
16,female,high school,4.05,67,186,144,85,0.0,8.06838605747311,2.6988819152599586,4.32125971234197,68.0,17.1
19,male,bachelor,10.67,146,358,80,80,1.0,7.032081613447147,1.0,2.1826281739928355,58.0,44.5
39,male,phd,5.73,96,603,36,225,6.0,8.593037605181534,4.310691723945939,1.0,81.0,36.0
20,male,bachelor,8.01,116,111,136,0,7.0,6.810011958469966,3.300887046907254,1.702429130741173,65.29930112427833,29.2
27,female,bachelor,11.0,170,589,177,165,7.0,6.720539695266459,1.2957960007380778,9.688878761638026,77.0,53.4
35,female,high school,12.25,172,175,362,11,3.0,7.468843350253363,3.014513187496352,6.935419064200605,66.0,47.0
29,male,bachelor,5.07,77,77,39,77,3.0,8.714359806891109,3.878748386980962,9.048184403990248,86.0,18.3
29,male,phd,14.01,241,1202,217,148,4.0,5.077809639248295,1.0533484653598133,9.85858758599896,65.29930112427833,82.1
24,female,master,5.24,62,184,351,160,6.0,8.265717081955192,4.260646096804785,9.696815548099998,63.0,20.3
22,female,bachelor,9.41,247,229,81,179,5.0,7.005864011882543,2.099651962074596,1.0,75.0,46.5
38,female,high school,9.66,126,275,34,37,3.0,6.534120794141296,1.0,3.003052763087724,71.0,36.68415185296776
28,female,bachelor,4.82,90,74,147,60,1.0,8.388575132327977,2.8029808070426294,1.0,79.0,18.8
37,female,high school,3.63,89,161,64,0,0.0,9.066516830485844,3.729352172290764,1.0,55.0,19.6
17,male,high school,7.5,175,134,154,99,4.0,7.404265734364652,2.00649240424212,1.0,72.0,33.1
34,male,high school,5.78,100,1199,81,0,1.0,6.191286138347616,2.917079151350166,10.0,76.0,51.3
23,female,bachelor,6.77,123,274,44,25,7.0,7.45909620034324,3.26764413007777,4.69473022434125,47.0,31.7
44,male,master,14.3,271,215,249,112,1.0,5.819559272332693,1.0,10.0,53.0,62.4
29,female,high school,3.15,39,782,131,165,3.0,8.868832398021889,3.967359308787604,3.976269667030312,45.0,29.6
24,male,bachelor,9.18,157,104,130,326,0.0,6.914203487132455,1.7777794758360848,3.4725639019411094,62.0,35.8
43,female,master,6.3,125,539,122,189,4.0,6.266576984782824,2.052795730787804,2.950285537255955,72.0,38.7
17,female,high school,4.45,83,157,91,231,2.0,5.827112628314625,3.9164354271465767,10.0,80.0,18.4
29,female,bachelor,8.6,207,828,122,187,1.0,5.28014509825485,1.7686955578309604,10.0,66.0,57.4
